<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.15	05:45:00	1.27606	1.27616	1.27602	1.27603	237	0	5
2024.01.15	05:50:00	1.27603	1.27615	1.27593	1.27595	336	0	5
2024.01.15	05:55:00	1.27594	1.27600	1.27581	1.27584	327	0	5
2024.01.15	06:00:00	1.27584	1.27589	1.27559	1.27570	350	0	5
2024.01.15	06:05:00	1.27569	1.27576	1.27548	1.27558	490	0	5
2024.01.15	06:10:00	1.27558	1.27563	1.27549	1.27556	349	0	5
2024.01.15	06:15:00	1.27556	1.27561	1.27534	1.27534	213	0	5
2024.01.15	06:20:00	1.27533	1.27540	1.27521	1.27531	231	0	5
2024.01.15	06:25:00	1.27531	1.27531	1.27513	1.27515	278	0	5
2024.01.15	06:30:00	1.27515	1.27526	1.27509	1.27518	205	0	5
2024.01.15	06:35:00	1.27518	1.27534	1.27515	1.27528	179	0	5
2024.01.15	06:40:00	1.27528	1.27548	1.27528	1.27543	227	0	5
2024.01.15	06:45:00	1.27544	1.27550	1.27540	1.27545	155	0	5
2024.01.15	06:50:00	1.27545	1.27552	1.27538	1.27543	148	0	5
2024.01.15	06:55:00	1.27543	1.27551	1.27540	1.27549	195	0	5
2024.01.15	07:00:00	1.27549	1.27551	1.27543	1.27544	148	0	5
2024.01.15	07:05:00	1.27544	1.27546	1.27537	1.27545	125	0	5
2024.01.15	07:10:00	1.27546	1.27547	1.27534	1.27547	148	0	5
2024.01.15	07:15:00	1.27547	1.27556	1.27543	1.27545	203	0	5
2024.01.15	07:20:00	1.27545	1.27549	1.27523	1.27525	262	0	5
2024.01.15	07:25:00	1.27525	1.27545	1.27524	1.27542	245	0	5
2024.01.15	07:30:00	1.27542	1.27557	1.27526	1.27527	225	0	5
2024.01.15	07:35:00	1.27528	1.27540	1.27527	1.27532	203	0	5
2024.01.15	07:40:00	1.27532	1.27553	1.27532	1.27534	161	0	5
2024.01.15	07:45:00	1.27534	1.27558	1.27532	1.27555	141	0	5
2024.01.15	07:50:00	1.27555	1.27559	1.27531	1.27535	203	0	5
2024.01.15	07:55:00	1.27535	1.27538	1.27523	1.27525	268	0	5
2024.01.15	08:00:00	1.27525	1.27534	1.27520	1.27529	254	0	5
2024.01.15	08:05:00	1.27529	1.27531	1.27506	1.27526	303	0	5
2024.01.15	08:10:00	1.27526	1.27552	1.27519	1.27546	321	0	5
2024.01.15	08:15:00	1.27547	1.27565	1.27547	1.27560	362	0	5
2024.01.15	08:20:00	1.27560	1.27570	1.27553	1.27557	326	0	5
2024.01.15	08:25:00	1.27560	1.27560	1.27538	1.27551	316	0	5
2024.01.15	08:30:00	1.27553	1.27563	1.27541	1.27561	331	0	2
2024.01.15	08:35:00	1.27562	1.27576	1.27561	1.27571	284	0	2
2024.01.15	08:40:00	1.27571	1.27575	1.27555	1.27572	335	0	2
2024.01.15	08:45:00	1.27571	1.27589	1.27566	1.27588	287	0	2
2024.01.15	08:50:00	1.27588	1.27602	1.27584	1.27587	319	0	2
2024.01.15	08:55:00	1.27587	1.27588	1.27549	1.27556	325	0	2
2024.01.15	09:00:00	1.27557	1.27572	1.27503	1.27507	831	0	2
2024.01.15	09:05:00	1.27509	1.27542	1.27505	1.27535	507	0	2
2024.01.15	09:10:00	1.27535	1.27538	1.27493	1.27498	438	0	2
2024.01.15	09:15:00	1.27498	1.27500	1.27449	1.27458	722	0	2
2024.01.15	09:20:00	1.27460	1.27505	1.27455	1.27465	613	0	2
2024.01.15	09:25:00	1.27463	1.27475	1.27435	1.27457	569	0	2
2024.01.15	09:30:00	1.27458	1.27495	1.27452	1.27458	670	0	1
2024.01.15	09:35:00	1.27456	1.27460	1.27428	1.27447	635	0	1
2024.01.15	09:40:00	1.27447	1.27462	1.27434	1.27455	624	0	1
2024.01.15	09:45:00	1.27455	1.27474	1.27432	1.27450	594	0	1
2024.01.15	09:50:00	1.27449	1.27465	1.27431	1.27440	825	0	1
2024.01.15	09:55:00	1.27439	1.27449	1.27409	1.27436	656	0	1
2024.01.15	10:00:00	1.27436	1.27567	1.27425	1.27551	1059	0	1
2024.01.15	10:05:00	1.27551	1.27594	1.27531	1.27571	1119	0	1
2024.01.15	10:10:00	1.27570	1.27577	1.27537	1.27559	898	0	1
2024.01.15	10:15:00	1.27559	1.27562	1.27524	1.27553	782	0	1
2024.01.15	10:20:00	1.27554	1.27587	1.27533	1.27577	722	0	1
2024.01.15	10:25:00	1.27577	1.27589	1.27548	1.27576	1041	0	1
2024.01.15	10:30:00	1.27576	1.27578	1.27476	1.27487	1133	0	1
2024.01.15	10:35:00	1.27486	1.27507	1.27455	1.27502	923	0	1
2024.01.15	10:40:00	1.27502	1.27502	1.27451	1.27482	695	0	1
2024.01.15	10:45:00	1.27481	1.27490	1.27425	1.27454	710	0	1
2024.01.15	10:50:00	1.27454	1.27484	1.27440	1.27446	605	0	1
2024.01.15	10:55:00	1.27446	1.27456	1.27389	1.27392	660	0	1
2024.01.15	11:00:00	1.27392	1.27394	1.27352	1.27390	1036	0	1
2024.01.15	11:05:00	1.27390	1.27421	1.27380	1.27392	690	0	1
2024.01.15	11:10:00	1.27392	1.27411	1.27354	1.27358	472	0	1
2024.01.15	11:15:00	1.27358	1.27390	1.27343	1.27388	629	0	1
2024.01.15	11:20:00	1.27388	1.27400	1.27362	1.27369	439	0	1
2024.01.15	11:25:00	1.27369	1.27394	1.27342	1.27345	464	0	1
2024.01.15	11:30:00	1.27345	1.27374	1.27321	1.27341	532	0	1
2024.01.15	11:35:00	1.27341	1.27345	1.27221	1.27257	1177	0	1
2024.01.15	11:40:00	1.27257	1.27275	1.27235	1.27240	666	0	1
2024.01.15	11:45:00	1.27240	1.27261	1.27185	1.27216	867	0	1
2024.01.15	11:50:00	1.27214	1.27246	1.27207	1.27240	865	0	1
2024.01.15	11:55:00	1.27240	1.27281	1.27230	1.27261	758	0	1
2024.01.15	12:00:00	1.27261	1.27279	1.27212	1.27225	1019	0	1
2024.01.15	12:05:00	1.27224	1.27250	1.27207	1.27230	651	0	1
2024.01.15	12:10:00	1.27230	1.27230	1.27175	1.27179	1033	0	1
2024.01.15	12:15:00	1.27179	1.27196	1.27132	1.27144	963	0	1
2024.01.15	12:20:00	1.27144	1.27169	1.27128	1.27167	628	0	1
2024.01.15	12:25:00	1.27166	1.27179	1.27159	1.27167	590	0	1
2024.01.15	12:30:00	1.27167	1.27220	1.27161	1.27209	899	0	1
2024.01.15	12:35:00	1.27209	1.27230	1.27187	1.27194	676	0	1
2024.01.15	12:40:00	1.27194	1.27208	1.27181	1.27202	586	0	1
2024.01.15	12:45:00	1.27202	1.27231	1.27188	1.27220	480	0	1
2024.01.15	12:50:00	1.27219	1.27286	1.27207	1.27280	726	0	1
2024.01.15	12:55:00	1.27280	1.27320	1.27276	1.27308	802	0	1
2024.01.15	13:00:00	1.27308	1.27342	1.27299	1.27317	819	0	1
2024.01.15	13:05:00	1.27317	1.27321	1.27279	1.27294	516	0	1
2024.01.15	13:10:00	1.27294	1.27310	1.27280	1.27300	457	0	1
2024.01.15	13:15:00	1.27300	1.27300	1.27262	1.27271	645	0	1
2024.01.15	13:20:00	1.27271	1.27287	1.27257	1.27279	517	0	1
2024.01.15	13:25:00	1.27279	1.27314	1.27270	1.27292	515	0	1
2024.01.15	13:30:00	1.27292	1.27314	1.27281	1.27300	446	0	1
2024.01.15	13:35:00	1.27300	1.27349	1.27299	1.27342	615	0	1
2024.01.15	13:40:00	1.27342	1.27370	1.27311	1.27332	704	0	1
2024.01.15	13:45:00	1.27332	1.27334	1.27293	1.27310	531	0	1
2024.01.15	13:50:00	1.27311	1.27323	1.27284	1.27310	684	0	1
2024.01.15	13:55:00	1.27310	1.27328	1.27294	1.27314	597	0	1
2024.01.15	14:00:00	1.27314	1.27340	1.27303	1.27334	628	0	1
2024.01.15	14:05:00	1.27333	1.27354	1.27329	1.27352	618	0	1
2024.01.15	14:10:00	1.27352	1.27381	1.27347	1.27373	729	0	1
2024.01.15	14:15:00	1.27373	1.27395	1.27366	1.27369	843	0	1
2024.01.15	14:20:00	1.27370	1.27380	1.27349	1.27363	789	0	1
2024.01.15	14:25:00	1.27364	1.27367	1.27295	1.27306	817	0	1
2024.01.15	14:30:00	1.27306	1.27306	1.27249	1.27284	910	0	1
2024.01.15	14:35:00	1.27285	1.27289	1.27238	1.27272	791	0	1
2024.01.15	14:40:00	1.27272	1.27307	1.27257	1.27265	939	0	1
2024.01.15	14:45:00	1.27265	1.27265	1.27208	1.27216	1124	0	1
2024.01.15	14:50:00	1.27217	1.27260	1.27216	1.27251	798	0	1
2024.01.15	14:55:00	1.27250	1.27252	1.27209	1.27246	857	0	1
2024.01.15	15:00:00	1.27245	1.27253	1.27195	1.27202	1029	0	1
2024.01.15	15:05:00	1.27202	1.27216	1.27156	1.27160	1079	0	1
2024.01.15	15:10:00	1.27160	1.27175	1.27140	1.27150	1090	0	1
2024.01.15	15:15:00	1.27150	1.27200	1.27146	1.27192	839	0	1
2024.01.15	15:20:00	1.27192	1.27195	1.27156	1.27161	781	0	1
2024.01.15	15:25:00	1.27161	1.27184	1.27144	1.27149	655	0	1
2024.01.15	15:30:00	1.27149	1.27211	1.27134	1.27201	1116	0	1
2024.01.15	15:35:00	1.27202	1.27229	1.27194	1.27203	890	0	1
2024.01.15	15:40:00	1.27203	1.27224	1.27179	1.27220	756	0	1
2024.01.15	15:45:00	1.27220	1.27241	1.27208	1.27217	753	0	1
2024.01.15	15:50:00	1.27216	1.27255	1.27214	1.27245	680	0	1
2024.01.15	15:55:00	1.27245	1.27291	1.27237	1.27276	894	0	1
2024.01.15	16:00:00	1.27276	1.27314	1.27228	1.27234	1033	0	1
2024.01.15	16:05:00	1.27234	1.27238	1.27184	1.27213	1079	0	1
2024.01.15	16:10:00	1.27213	1.27219	1.27179	1.27189	542	0	1
2024.01.15	16:15:00	1.27189	1.27226	1.27185	1.27200	751	0	1
2024.01.15	16:20:00	1.27200	1.27236	1.27179	1.27230	921	0	1
2024.01.15	16:25:00	1.27231	1.27232	1.27200	1.27216	799	0	1
2024.01.15	16:30:00	1.27217	1.27241	1.27188	1.27198	671	0	1
2024.01.15	16:35:00	1.27198	1.27203	1.27164	1.27188	633	0	1
2024.01.15	16:40:00	1.27188	1.27193	1.27149	1.27170	666	0	1
2024.01.15	16:45:00	1.27169	1.27179	1.27149	1.27164	614	0	1
2024.01.15	16:50:00	1.27164	1.27164	1.27129	1.27139	632	0	1
2024.01.15	16:55:00	1.27139	1.27185	1.27137	1.27175	757	0	1
2024.01.15	17:00:00	1.27175	1.27183	1.27136	1.27171	836	0	1
2024.01.15	17:05:00	1.27171	1.27196	1.27163	1.27185	708	0	1
2024.01.15	17:10:00	1.27185	1.27198	1.27145	1.27167	659	0	1
2024.01.15	17:15:00	1.27167	1.27186	1.27150	1.27171	628	0	1
2024.01.15	17:20:00	1.27171	1.27243	1.27155	1.27238	716	0	1
2024.01.15	17:25:00	1.27238	1.27275	1.27228	1.27257	674	0	1
2024.01.15	17:30:00	1.27257	1.27267	1.27195	1.27202	816	0	1
2024.01.15	17:35:00	1.27202	1.27209	1.27167	1.27176	593	0	1
2024.01.15	17:40:00	1.27177	1.27207	1.27173	1.27201	862	0	1
2024.01.15	17:45:00	1.27201	1.27265	1.27192	1.27256	915	0	1
2024.01.15	17:50:00	1.27256	1.27300	1.27250	1.27296	1194	0	1
2024.01.15	17:55:00	1.27296	1.27325	1.27263	1.27307	1164	0	1
2024.01.15	18:00:00	1.27307	1.27331	1.27293	1.27293	1299	0	1
2024.01.15	18:05:00	1.27297	1.27329	1.27285	1.27311	1017	0	1
2024.01.15	18:10:00	1.27312	1.27330	1.27299	1.27324	686	0	1
2024.01.15	18:15:00	1.27324	1.27346	1.27317	1.27326	788	0	1
2024.01.15	18:20:00	1.27327	1.27343	1.27324	1.27336	417	0	1
2024.01.15	18:25:00	1.27336	1.27385	1.27324	1.27369	654	0	1
2024.01.15	18:30:00	1.27370	1.27379	1.27339	1.27339	631	0	1
2024.01.15	18:35:00	1.27338	1.27351	1.27325	1.27328	326	0	1
2024.01.15	18:40:00	1.27328	1.27335	1.27269	1.27295	545	0	1
2024.01.15	18:45:00	1.27295	1.27338	1.27283	1.27326	413	0	1
2024.01.15	18:50:00	1.27326	1.27328	1.27306	1.27310	301	0	1
2024.01.15	18:55:00	1.27310	1.27310	1.27274	1.27289	268	0	1
2024.01.15	19:00:00	1.27288	1.27310	1.27285	1.27307	301	0	3
2024.01.15	19:05:00	1.27307	1.27327	1.27288	1.27296	221	0	3
2024.01.15	19:10:00	1.27296	1.27300	1.27265	1.27287	401	0	3
2024.01.15	19:15:00	1.27287	1.27315	1.27287	1.27308	309	0	3
2024.01.15	19:20:00	1.27308	1.27320	1.27304	1.27316	220	0	3
2024.01.15	19:25:00	1.27316	1.27350	1.27316	1.27349	275	0	3
2024.01.15	19:30:00	1.27348	1.27354	1.27326	1.27335	246	0	3
2024.01.15	19:35:00	1.27335	1.27336	1.27314	1.27317	242	0	3
2024.01.15	19:40:00	1.27318	1.27320	1.27289	1.27293	266	0	3
2024.01.15	19:45:00	1.27293	1.27298	1.27273	1.27276	166	0	3
2024.01.15	19:50:00	1.27276	1.27285	1.27262	1.27276	296	0	3
2024.01.15	19:55:00	1.27278	1.27294	1.27271	1.27292	548	0	3
2024.01.15	20:00:00	1.27291	1.27299	1.27284	1.27294	214	0	3
2024.01.15	20:05:00	1.27294	1.27303	1.27290	1.27301	82	0	3
2024.01.15	20:10:00	1.27301	1.27302	1.27276	1.27284	157	0	3
2024.01.15	20:15:00	1.27284	1.27284	1.27272	1.27274	71	0	3
2024.01.15	20:20:00	1.27274	1.27277	1.27265	1.27274	73	0	3
2024.01.15	20:25:00	1.27273	1.27288	1.27271	1.27276	82	0	3
2024.01.15	20:30:00	1.27277	1.27282	1.27268	1.27271	58	0	3
2024.01.15	20:35:00	1.27271	1.27285	1.27270	1.27285	46	0	3
2024.01.15	20:40:00	1.27285	1.27286	1.27282	1.27283	45	0	3
2024.01.15	20:45:00	1.27283	1.27285	1.27276	1.27283	13	0	0
2024.01.15	20:50:00	1.27279	1.27286	1.27276	1.27284	38	0	3
2024.01.15	20:55:00	1.27284	1.27316	1.27281	1.27316	171	0	3
2024.01.15	21:00:00	1.27316	1.27318	1.27292	1.27293	154	0	3
2024.01.15	21:05:00	1.27293	1.27296	1.27283	1.27285	76	0	3
2024.01.15	21:10:00	1.27285	1.27286	1.27276	1.27278	122	0	3
2024.01.15	21:15:00	1.27278	1.27304	1.27278	1.27303	94	0	3
2024.01.15	21:20:00	1.27303	1.27304	1.27285	1.27288	128	0	3
2024.01.15	21:25:00	1.27287	1.27297	1.27286	1.27292	121	0	3
2024.01.15	21:30:00	1.27292	1.27292	1.27278	1.27282	48	0	3
2024.01.15	21:35:00	1.27282	1.27289	1.27269	1.27287	154	0	3
2024.01.15	21:40:00	1.27287	1.27301	1.27285	1.27285	163	0	3
2024.01.15	21:45:00	1.27285	1.27285	1.27275	1.27283	39	0	3
2024.01.15	21:50:00	1.27283	1.27283	1.27260	1.27263	70	0	3
2024.01.15	21:55:00	1.27263	1.27273	1.27261	1.27266	107	0	3
2024.01.15	22:00:00	1.27266	1.27272	1.27263	1.27264	66	0	3
2024.01.15	22:05:00	1.27264	1.27265	1.27257	1.27262	46	0	3
2024.01.15	22:10:00	1.27262	1.27264	1.27261	1.27262	26	0	3
2024.01.15	22:15:00	1.27263	1.27272	1.27253	1.27262	76	0	3
2024.01.15	22:20:00	1.27262	1.27270	1.27261	1.27270	53	0	3
2024.01.15	22:25:00	1.27270	1.27272	1.27258	1.27268	56	0	3
2024.01.15	22:30:00	1.27268	1.27271	1.27265	1.27268	110	0	3
2024.01.15	22:35:00	1.27268	1.27281	1.27267	1.27276	85	0	3
2024.01.15	22:40:00	1.27277	1.27285	1.27275	1.27276	52	0	3
2024.01.15	22:45:00	1.27276	1.27281	1.27272	1.27276	53	0	3
2024.01.15	22:50:00	1.27276	1.27280	1.27272	1.27278	52	0	3
2024.01.15	22:55:00	1.27278	1.27285	1.27264	1.27266	106	0	3
2024.01.15	23:00:00	1.27259	1.27276	1.27256	1.27270	139	0	5
2024.01.15	23:05:00	1.27267	1.27271	1.27259	1.27268	32	0	12
2024.01.15	23:10:00	1.27269	1.27272	1.27268	1.27271	25	0	14
2024.01.15	23:15:00	1.27272	1.27277	1.27261	1.27267	53	0	4
2024.01.15	23:20:00	1.27267	1.27277	1.27262	1.27270	61	0	1
2024.01.15	23:25:00	1.27270	1.27280	1.27266	1.27279	82	0	14
2024.01.15	23:30:00	1.27280	1.27282	1.27278	1.27280	67	0	13
2024.01.15	23:35:00	1.27280	1.27287	1.27279	1.27281	79	0	3
2024.01.15	23:40:00	1.27280	1.27284	1.27276	1.27276	57	0	1
2024.01.15	23:45:00	1.27276	1.27278	1.27266	1.27274	34	0	3
2024.01.15	23:50:00	1.27268	1.27272	1.27266	1.27269	50	0	13
2024.01.15	23:55:00	1.27272	1.27283	1.27260	1.27268	31	0	3
2024.01.16	00:00:00	1.27264	1.27272	1.27207	1.27267	17	0	27
2024.01.16	00:05:00	1.27262	1.27286	1.27262	1.27274	21	0	17
2024.01.16	00:10:00	1.27285	1.27285	1.27257	1.27257	22	0	10
2024.01.16	00:15:00	1.27255	1.27259	1.27243	1.27255	49	0	37
2024.01.16	00:20:00	1.27245	1.27277	1.27245	1.27262	529	0	32
2024.01.16	00:25:00	1.27261	1.27272	1.27249	1.27272	51	0	27
2024.01.16	00:30:00	1.27260	1.27269	1.27240	1.27253	61	0	21
2024.01.16	00:35:00	1.27254	1.27259	1.27222	1.27252	486	0	31
2024.01.16	00:40:00	1.27253	1.27266	1.27242	1.27261	150	0	28
2024.01.16	00:45:00	1.27260	1.27286	1.27259	1.27274	380	0	10
2024.01.16	00:50:00	1.27274	1.27277	1.27252	1.27260	641	0	10
2024.01.16	00:55:00	1.27257	1.27270	1.27249	1.27263	413	0	22
2024.01.16	01:00:00	1.27279	1.27279	1.27237	1.27239	185	0	5
2024.01.16	01:05:00	1.27239	1.27243	1.27231	1.27242	63	0	5
2024.01.16	01:10:00	1.27243	1.27248	1.27230	1.27233	181	0	5
2024.01.16	01:15:00	1.27235	1.27243	1.27233	1.27236	126	0	5
2024.01.16	01:20:00	1.27236	1.27236	1.27228	1.27229	48	0	5
2024.01.16	01:25:00	1.27229	1.27231	1.27193	1.27193	266	0	5
2024.01.16	01:30:00	1.27193	1.27196	1.27183	1.27186	240	0	5
2024.01.16	01:35:00	1.27186	1.27190	1.27154	1.27156	253	0	5
2024.01.16	01:40:00	1.27156	1.27167	1.27147	1.27149	254	0	5
2024.01.16	01:45:00	1.27149	1.27158	1.27143	1.27153	247	0	5
2024.01.16	01:50:00	1.27152	1.27174	1.27148	1.27156	215	0	5
2024.01.16	01:55:00	1.27157	1.27160	1.27147	1.27152	258	0	5
2024.01.16	02:00:00	1.27152	1.27168	1.27130	1.27144	394	0	5
2024.01.16	02:05:00	1.27144	1.27153	1.27135	1.27143	214	0	5
2024.01.16	02:10:00	1.27143	1.27147	1.27126	1.27133	381	0	5
2024.01.16	02:15:00	1.27132	1.27141	1.27128	1.27132	250	0	5
2024.01.16	02:20:00	1.27132	1.27132	1.27092	1.27100	470	0	5
2024.01.16	02:25:00	1.27100	1.27105	1.27078	1.27086	496	0	5
2024.01.16	02:30:00	1.27085	1.27098	1.27062	1.27067	390	0	5
2024.01.16	02:35:00	1.27066	1.27069	1.27026	1.27032	572	0	5
2024.01.16	02:40:00	1.27032	1.27037	1.26994	1.27023	725	0	5
2024.01.16	02:45:00	1.27023	1.27023	1.26976	1.26994	542	0	5
2024.01.16	02:50:00	1.26994	1.26997	1.26931	1.26958	966	0	5
2024.01.16	02:55:00	1.26957	1.26960	1.26921	1.26923	881	0	5
2024.01.16	03:00:00	1.26923	1.26930	1.26856	1.26864	1234	0	5
2024.01.16	03:05:00	1.26863	1.26866	1.26809	1.26809	1516	0	5
2024.01.16	03:10:00	1.26809	1.26884	1.26788	1.26873	927	0	5
2024.01.16	03:15:00	1.26872	1.26908	1.26860	1.26872	907	0	5
2024.01.16	03:20:00	1.26873	1.26936	1.26862	1.26933	862	0	5
2024.01.16	03:25:00	1.26933	1.26940	1.26914	1.26938	580	0	5
2024.01.16	03:30:00	1.26938	1.26963	1.26922	1.26957	845	0	5
2024.01.16	03:35:00	1.26957	1.26982	1.26952	1.26965	795	0	5
2024.01.16	03:40:00	1.26965	1.26987	1.26960	1.26971	622	0	5
2024.01.16	03:45:00	1.26971	1.26987	1.26966	1.26977	495	0	5
2024.01.16	03:50:00	1.26977	1.26981	1.26959	1.26970	447	0	5
2024.01.16	03:55:00	1.26969	1.26970	1.26936	1.26947	375	0	5
2024.01.16	04:00:00	1.26947	1.26949	1.26886	1.26887	591	0	5
2024.01.16	04:05:00	1.26886	1.26938	1.26881	1.26917	514	0	5
2024.01.16	04:10:00	1.26916	1.26936	1.26916	1.26922	602	0	5
2024.01.16	04:15:00	1.26922	1.26925	1.26898	1.26907	399	0	5
2024.01.16	04:20:00	1.26908	1.26913	1.26885	1.26886	397	0	5
2024.01.16	04:25:00	1.26886	1.26899	1.26864	1.26873	513	0	5
2024.01.16	04:30:00	1.26873	1.26891	1.26843	1.26851	707	0	5
2024.01.16	04:35:00	1.26851	1.26876	1.26833	1.26872	585	0	5
2024.01.16	04:40:00	1.26872	1.26873	1.26852	1.26852	451	0	5
2024.01.16	04:45:00	1.26851	1.26859	1.26837	1.26846	426	0	5
2024.01.16	04:50:00	1.26846	1.26851	1.26823	1.26839	529	0	5
2024.01.16	04:55:00	1.26839	1.26856	1.26835	1.26849	438	0	5
2024.01.16	05:00:00	1.26849	1.26878	1.26847	1.26857	546	0	5
2024.01.16	05:05:00	1.26857	1.26881	1.26854	1.26881	237	0	5
2024.01.16	05:10:00	1.26881	1.26892	1.26845	1.26849	421	0	5
2024.01.16	05:15:00	1.26848	1.26860	1.26844	1.26850	289	0	5
2024.01.16	05:20:00	1.26849	1.26850	1.26818	1.26821	417	0	5
2024.01.16	05:25:00	1.26821	1.26832	1.26810	1.26814	316	0	5
2024.01.16	05:30:00	1.26814	1.26815	1.26788	1.26809	563	0	5
2024.01.16	05:35:00	1.26809	1.26819	1.26781	1.26809	574	0	5
2024.01.16	05:40:00	1.26808	1.26819	1.26800	1.26802	440	0	5
2024.01.16	05:45:00	1.26802	1.26827	1.26802	1.26818	294	0	5
2024.01.16	05:50:00	1.26818	1.26840	1.26816	1.26834	381	0	5
2024.01.16	05:55:00	1.26834	1.26845	1.26811	1.26820	318	0	5
2024.01.16	06:00:00	1.26820	1.26821	1.26804	1.26805	250	0	5
2024.01.16	06:05:00	1.26805	1.26825	1.26805	1.26810	264	0	5
2024.01.16	06:10:00	1.26810	1.26832	1.26805	1.26821	277	0	5
2024.01.16	06:15:00	1.26821	1.26830	1.26817	1.26826	197	0	5
2024.01.16	06:20:00	1.26826	1.26834	1.26814	1.26832	242	0	5
2024.01.16	06:25:00	1.26832	1.26834	1.26814	1.26818	224	0	5
2024.01.16	06:30:00	1.26818	1.26822	1.26807	1.26815	170	0	5
2024.01.16	06:35:00	1.26815	1.26829	1.26809	1.26824	277	0	5
2024.01.16	06:40:00	1.26824	1.26830	1.26808	1.26808	216	0	5
2024.01.16	06:45:00	1.26808	1.26809	1.26768	1.26777	413	0	5
2024.01.16	06:50:00	1.26777	1.26788	1.26764	1.26786	303	0	5
2024.01.16	06:55:00	1.26786	1.26818	1.26768	1.26803	441	0	5
2024.01.16	07:00:00	1.26803	1.26817	1.26794	1.26800	427	0	5
2024.01.16	07:05:00	1.26799	1.26821	1.26796	1.26820	289	0	5
2024.01.16	07:10:00	1.26820	1.26823	1.26806	1.26817	260	0	5
2024.01.16	07:15:00	1.26817	1.26827	1.26805	1.26824	247	0	5
2024.01.16	07:20:00	1.26824	1.26830	1.26799	1.26810	439	0	5
2024.01.16	07:25:00	1.26810	1.26826	1.26807	1.26821	314	0	5
2024.01.16	07:30:00	1.26820	1.26820	1.26789	1.26798	489	0	5
2024.01.16	07:35:00	1.26798	1.26802	1.26790	1.26795	326	0	5
2024.01.16	07:40:00	1.26794	1.26794	1.26762	1.26780	369	0	5
2024.01.16	07:45:00	1.26780	1.26814	1.26777	1.26809	431	0	5
2024.01.16	07:50:00	1.26809	1.26818	1.26793	1.26800	348	0	5
2024.01.16	07:55:00	1.26800	1.26806	1.26793	1.26804	367	0	5
2024.01.16	08:00:00	1.26804	1.26804	1.26777	1.26785	478	0	5
2024.01.16	08:05:00	1.26784	1.26808	1.26776	1.26802	333	0	5
2024.01.16	08:10:00	1.26802	1.26814	1.26782	1.26805	440	0	5
2024.01.16	08:15:00	1.26805	1.26824	1.26798	1.26799	356	0	5
2024.01.16	08:20:00	1.26799	1.26802	1.26773	1.26790	445	0	5
2024.01.16	08:25:00	1.26790	1.26799	1.26788	1.26794	249	0	5
2024.01.16	08:30:00	1.26795	1.26826	1.26781	1.26824	358	0	2
2024.01.16	08:35:00	1.26824	1.26832	1.26812	1.26829	330	0	2
2024.01.16	08:40:00	1.26829	1.26842	1.26820	1.26832	447	0	2
2024.01.16	08:45:00	1.26832	1.26833	1.26801	1.26804	743	0	2
2024.01.16	08:50:00	1.26804	1.26867	1.26804	1.26829	804	0	2
2024.01.16	08:55:00	1.26829	1.26865	1.26822	1.26833	540	0	2
2024.01.16	09:00:00	1.26837	1.26851	1.26606	1.26746	2670	0	2
2024.01.16	09:05:00	1.26746	1.26755	1.26700	1.26706	956	0	2
2024.01.16	09:10:00	1.26704	1.26713	1.26643	1.26653	1260	0	2
2024.01.16	09:15:00	1.26653	1.26660	1.26627	1.26641	844	0	2
2024.01.16	09:20:00	1.26641	1.26669	1.26630	1.26665	868	0	2
2024.01.16	09:25:00	1.26665	1.26666	1.26626	1.26649	682	0	2
2024.01.16	09:30:00	1.26650	1.26666	1.26625	1.26642	987	0	1
2024.01.16	09:35:00	1.26642	1.26746	1.26635	1.26735	1136	0	1
2024.01.16	09:40:00	1.26735	1.26819	1.26722	1.26817	980	0	1
2024.01.16	09:45:00	1.26817	1.26836	1.26792	1.26829	646	0	1
2024.01.16	09:50:00	1.26830	1.26859	1.26784	1.26792	762	0	1
2024.01.16	09:55:00	1.26787	1.26793	1.26721	1.26728	869	0	1
2024.01.16	10:00:00	1.26728	1.26740	1.26651	1.26684	1288	0	1
2024.01.16	10:05:00	1.26686	1.26716	1.26632	1.26641	1591	0	1
2024.01.16	10:10:00	1.26641	1.26654	1.26616	1.26642	1320	0	1
2024.01.16	10:15:00	1.26643	1.26714	1.26627	1.26655	1481	0	1
2024.01.16	10:20:00	1.26655	1.26764	1.26644	1.26704	1819	0	1
2024.01.16	10:25:00	1.26704	1.26738	1.26614	1.26622	1627	0	1
2024.01.16	10:30:00	1.26621	1.26648	1.26510	1.26515	1836	0	1
2024.01.16	10:35:00	1.26518	1.26548	1.26467	1.26542	1877	0	1
2024.01.16	10:40:00	1.26542	1.26602	1.26510	1.26569	1691	0	1
2024.01.16	10:45:00	1.26569	1.26632	1.26568	1.26627	1155	0	1
2024.01.16	10:50:00	1.26627	1.26638	1.26566	1.26607	1242	0	1
2024.01.16	10:55:00	1.26606	1.26643	1.26569	1.26626	1228	0	1
2024.01.16	11:00:00	1.26626	1.26681	1.26601	1.26617	1700	0	1
2024.01.16	11:05:00	1.26617	1.26633	1.26563	1.26581	1338	0	1
2024.01.16	11:10:00	1.26582	1.26619	1.26559	1.26591	1035	0	1
2024.01.16	11:15:00	1.26592	1.26616	1.26491	1.26540	1244	0	1
2024.01.16	11:20:00	1.26540	1.26576	1.26513	1.26560	1061	0	1
